Pictorem Scraper Data

Name,Tag #,Image URL,Product Link
"Port de Bretagne","#35103","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3854-2.jpg","https://www.pictorem.com/35103/Port de Bretagne.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35103.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35103.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35103.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35103.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35103.jpg",""
"Canal  Carcassone","#35102","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4536.jpg","https://www.pictorem.com/35102/Canal  Carcassone.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35102.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35102.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35102.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35102.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35102.jpg",""
"Saint Cast le Guildo","#35101","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD2985.jpg","https://www.pictorem.com/35101/Saint Cast le Guildo.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35101.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35101.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35101.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35101.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35101.jpg",""
"LaJolla Bridge","#6387","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3846.jpg","https://www.pictorem.com/6387/LaJolla Bridge.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_6387.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/6387.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_6387.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_6387.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/6387.jpg",""
"Exploration","#6385","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3383.jpg","https://www.pictorem.com/6385/Exploration.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_6385.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/6385.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_6385.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_6385.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/6385.jpg",""
"MorroBay","#6384","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3176.jpg","https://www.pictorem.com/6384/MorroBay.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_6384.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/6384.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_6384.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_6384.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/6384.jpg",""
"Tuscany Tree","#6274","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy_FDD_6602.jpg","https://www.pictorem.com/6274/Tuscany Tree.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_6274.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/6274.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_6274.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_6274.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/6274.jpg",""
"Charlevoix-St-laurent","#5825","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy_FDD_1922.jpg","https://www.pictorem.com/5825/Charlevoix-St-laurent.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_5825.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/5825.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_5825.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_5825.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/5825.jpg",""
"Saguenay Fjord","#5804","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/600_Fabien-Dormoy_FDD_2134.jpg","https://www.pictorem.com/5804/Saguenay Fjord.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_5804.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/5804.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_5804.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_5804.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/5804.jpg",""
